"","Acari","Aeshnidae","Ameletidae","Arctopsychinae","Athericidae","Baetidae","Belostomatidae","Bivalvia","Blephariceridae","Brachycentridae","Caenidae","Calamoceratidae","Calopterygidae","Capniidae","Ceratopogonidae","Chironomidae","Chloroperlidae","Coenagrionidae","Cordulegastridae","Corduliidae","Corixidae","Corydalidae","Crangonyctidae","Decapoda","Deuterophlebiidae","Dixidae","Dryopidae","Dytiscidae","Elmidae","Empididae","Ephemerellidae","Ephydridae","Gammaridae","Gastropoda","Glossiphoniidae","Glossosomatidae","Goeridae","Gomphidae","Gyrinidae","Haliplidae","Helicopsychidae","Helophoridae","Heptageniidae","Hyalellidae","Hydraenidae","Hydridae","Hydrophilidae","Hydropsychidae","Hydroptilidae","Isonychiidae","Isopoda","Lepidostomatidae","Leptoceridae","Leptohyphidae","Leptophlebiidae","Lestidae","Leuctridae","Libellulidae","Limnephilidae","Naucoridae","Nematoda","Nematomorpha","Nemouridae","Odontoceridae","Oligochaeta","Ostracoda","Peltoperlidae","Perlidae","Perlodidae","Philopotamidae","Phryganeidae","Polycentropodidae","Psephenidae","Psychodidae","Psychomyiidae","Pteronarcyidae","Pyralidae","Rhyacophilidae","Sericostomatidae","Sialidae","Simuliidae","Siphlonuridae","Stratiomyidae","Tabanidae","Taeniopterygidae","Tetrastemmatidae","Tipulidae","Turbellaria","Uenoidae","Unambiguous_NotAtRefCal"
"HTB3_200005",0.865178041333286,0.0419005329895775,0.0772561429599995,0,0.0200984609620571,0.976957636566332,0.0480750240916048,0.188825686253665,0.0287670956298812,0.528000998642905,0.261145170294102,0.0408549965896072,0.0148142678986452,0.083478850901548,0.658671768838165,0.999935897435897,0.180978623940722,0.341680414019962,0.0269190736544949,0.00675389157273215,0.11541376037011,0.135002549775161,0.0439149446648587,0.00450970724191063,0.00129256106212628,0.235588758924328,0.0816834190019157,0.411563238765474,0.564994342997905,0.411823435324467,0.517572137730625,0.0332367874081212,0.0193239751405558,0.424395865787096,0.014,0.176550493846883,0,0.110797846703275,0.00830728990615996,0.0931033388129925,0.11634515930679,0,0.470194759625047,0.0732426044037933,0.112853104748904,0.0241939983131582,0.182445352408629,0.677160167337962,0.636053251770201,0.00898305084745763,0.00675389157273215,0.390927019586489,0.153663039721453,0.323083577500404,0.421324394675168,0.0564004707048185,0.0076665217766667,0.116716937815317,0.062794569952369,0.0296285357972904,0.075668063728442,8.22843822843823e-05,0.444785454262978,0.0643698969362197,0.626445830875185,0.390405266434031,0.0315665150201382,0.212248228418506,0.323868497456854,0.264081903471857,0.000576051109384443,0.0931105430728374,0.321007640825744,0.124160237613492,0.273145646527567,0.0441794991147484,0.0501138162991516,0.343584875027444,0.301940636071808,0.124206521786846,0.75422096115626,0.0271300323810763,0.468796547821112,0.0314855466212872,0.018984868754434,0.0306516765193012,0.463722234863674,0.162825028567328,0.0306989512111841,0
"CH6_1_20100505",0.886735314061831,0.0521787783841794,0.0514173697663227,0,0.00386490571302657,0.983125519408128,0.0776738022478627,0.181841371905158,0.00497070800593277,0.559544638858462,0.348123817540711,0.0446760265835677,0.0254344991780511,0.0955684397376825,0.837516526979257,0.99998717948718,0.101756133946523,0.462818376196413,0.0397046454250827,0.0128813741277509,0.149938251958837,0.126088339761897,0.0221286757694029,0.000746995377503852,0.000197800749974663,0.35515011027472,0.082186788808574,0.514794726072235,0.486382651287389,0.385847150071468,0.39489517500045,0.0740771970598794,0.026181494555555,0.58139638242772,0.00381818181818182,0.0901944989213412,0,0.055341017170712,0.0127506559144977,0.166161813131599,0.101088051321114,0,0.334437457743067,0.0810935913070708,0.158219388027909,0.0257748622570012,0.27794639998865,0.706938110577524,0.768790639869969,0.00145762711864407,0.0128813741277509,0.334504765614309,0.164142757415783,0.348364205585257,0.39585308830611,0.081190185016272,0.00254236305830509,0.161364326903752,0.0707166363227282,0.0508689983561023,0.0695538895066468,3.1002331002331e-05,0.408029168353413,0.058455245251487,0.717808981140156,0.516095188135759,0.00512244734599807,0.0746450900189723,0.354925713085735,0.23727225593011,0.000321540188206855,0.0514289543473712,0.301080853450388,0.103792818770883,0.336408366607009,0.0315066508607162,0.0533864777601421,0.205160288092617,0.36868788512451,0.160977721874185,0.804496463902101,0.0376438415332268,0.618500109873114,0.0400854328291322,0.0159390594912334,0.0398226845736303,0.485068602109882,0.133861249953954,0.00688010341448993,0
"CH6_200104",0.886735314061831,0.0521787783841794,0.0514173697663227,0,0.00386490571302657,0.983125519408128,0.0776738022478627,0.181841371905158,0.00497070800593277,0.559544638858462,0.348123817540711,0.0446760265835677,0.0254344991780511,0.0955684397376825,0.837516526979257,0.99998717948718,0.101756133946523,0.462818376196413,0.0397046454250827,0.0128813741277509,0.149938251958837,0.126088339761897,0.0221286757694029,0.000746995377503852,0.000197800749974663,0.35515011027472,0.082186788808574,0.514794726072235,0.486382651287389,0.385847150071468,0.39489517500045,0.0740771970598794,0.026181494555555,0.58139638242772,0.00381818181818182,0.0901944989213412,0,0.055341017170712,0.0127506559144977,0.166161813131599,0.101088051321114,0,0.334437457743067,0.0810935913070708,0.158219388027909,0.0257748622570012,0.27794639998865,0.706938110577524,0.768790639869969,0.00145762711864407,0.0128813741277509,0.334504765614309,0.164142757415783,0.348364205585257,0.39585308830611,0.081190185016272,0.00254236305830509,0.161364326903752,0.0707166363227282,0.0508689983561023,0.0695538895066468,3.1002331002331e-05,0.408029168353413,0.058455245251487,0.717808981140156,0.516095188135759,0.00512244734599807,0.0746450900189723,0.354925713085735,0.23727225593011,0.000321540188206855,0.0514289543473712,0.301080853450388,0.103792818770883,0.336408366607009,0.0315066508607162,0.0533864777601421,0.205160288092617,0.36868788512451,0.160977721874185,0.804496463902101,0.0376438415332268,0.618500109873114,0.0400854328291322,0.0159390594912334,0.0398226845736303,0.485068602109882,0.133861249953954,0.00688010341448993,0
"CH6_200110",0.886735314061831,0.0521787783841794,0.0514173697663227,0,0.00386490571302657,0.983125519408128,0.0776738022478627,0.181841371905158,0.00497070800593277,0.559544638858462,0.348123817540711,0.0446760265835677,0.0254344991780511,0.0955684397376825,0.837516526979257,0.99998717948718,0.101756133946523,0.462818376196413,0.0397046454250827,0.0128813741277509,0.149938251958837,0.126088339761897,0.0221286757694029,0.000746995377503852,0.000197800749974663,0.35515011027472,0.082186788808574,0.514794726072235,0.486382651287389,0.385847150071468,0.39489517500045,0.0740771970598794,0.026181494555555,0.58139638242772,0.00381818181818182,0.0901944989213412,0,0.055341017170712,0.0127506559144977,0.166161813131599,0.101088051321114,0,0.334437457743067,0.0810935913070708,0.158219388027909,0.0257748622570012,0.27794639998865,0.706938110577524,0.768790639869969,0.00145762711864407,0.0128813741277509,0.334504765614309,0.164142757415783,0.348364205585257,0.39585308830611,0.081190185016272,0.00254236305830509,0.161364326903752,0.0707166363227282,0.0508689983561023,0.0695538895066468,3.1002331002331e-05,0.408029168353413,0.058455245251487,0.717808981140156,0.516095188135759,0.00512244734599807,0.0746450900189723,0.354925713085735,0.23727225593011,0.000321540188206855,0.0514289543473712,0.301080853450388,0.103792818770883,0.336408366607009,0.0315066508607162,0.0533864777601421,0.205160288092617,0.36868788512451,0.160977721874185,0.804496463902101,0.0376438415332268,0.618500109873114,0.0400854328291322,0.0159390594912334,0.0398226845736303,0.485068602109882,0.133861249953954,0.00688010341448993,0
"CH6_2002Spring",0.886735314061831,0.0521787783841794,0.0514173697663227,0,0.00386490571302657,0.983125519408128,0.0776738022478627,0.181841371905158,0.00497070800593277,0.559544638858462,0.348123817540711,0.0446760265835677,0.0254344991780511,0.0955684397376825,0.837516526979257,0.99998717948718,0.101756133946523,0.462818376196413,0.0397046454250827,0.0128813741277509,0.149938251958837,0.126088339761897,0.0221286757694029,0.000746995377503852,0.000197800749974663,0.35515011027472,0.082186788808574,0.514794726072235,0.486382651287389,0.385847150071468,0.39489517500045,0.0740771970598794,0.026181494555555,0.58139638242772,0.00381818181818182,0.0901944989213412,0,0.055341017170712,0.0127506559144977,0.166161813131599,0.101088051321114,0,0.334437457743067,0.0810935913070708,0.158219388027909,0.0257748622570012,0.27794639998865,0.706938110577524,0.768790639869969,0.00145762711864407,0.0128813741277509,0.334504765614309,0.164142757415783,0.348364205585257,0.39585308830611,0.081190185016272,0.00254236305830509,0.161364326903752,0.0707166363227282,0.0508689983561023,0.0695538895066468,3.1002331002331e-05,0.408029168353413,0.058455245251487,0.717808981140156,0.516095188135759,0.00512244734599807,0.0746450900189723,0.354925713085735,0.23727225593011,0.000321540188206855,0.0514289543473712,0.301080853450388,0.103792818770883,0.336408366607009,0.0315066508607162,0.0533864777601421,0.205160288092617,0.36868788512451,0.160977721874185,0.804496463902101,0.0376438415332268,0.618500109873114,0.0400854328291322,0.0159390594912334,0.0398226845736303,0.485068602109882,0.133861249953954,0.00688010341448993,0
"CH6_2003Spring",0.886735314061831,0.0521787783841794,0.0514173697663227,0,0.00386490571302657,0.983125519408128,0.0776738022478627,0.181841371905158,0.00497070800593277,0.559544638858462,0.348123817540711,0.0446760265835677,0.0254344991780511,0.0955684397376825,0.837516526979257,0.99998717948718,0.101756133946523,0.462818376196413,0.0397046454250827,0.0128813741277509,0.149938251958837,0.126088339761897,0.0221286757694029,0.000746995377503852,0.000197800749974663,0.35515011027472,0.082186788808574,0.514794726072235,0.486382651287389,0.385847150071468,0.39489517500045,0.0740771970598794,0.026181494555555,0.58139638242772,0.00381818181818182,0.0901944989213412,0,0.055341017170712,0.0127506559144977,0.166161813131599,0.101088051321114,0,0.334437457743067,0.0810935913070708,0.158219388027909,0.0257748622570012,0.27794639998865,0.706938110577524,0.768790639869969,0.00145762711864407,0.0128813741277509,0.334504765614309,0.164142757415783,0.348364205585257,0.39585308830611,0.081190185016272,0.00254236305830509,0.161364326903752,0.0707166363227282,0.0508689983561023,0.0695538895066468,3.1002331002331e-05,0.408029168353413,0.058455245251487,0.717808981140156,0.516095188135759,0.00512244734599807,0.0746450900189723,0.354925713085735,0.23727225593011,0.000321540188206855,0.0514289543473712,0.301080853450388,0.103792818770883,0.336408366607009,0.0315066508607162,0.0533864777601421,0.205160288092617,0.36868788512451,0.160977721874185,0.804496463902101,0.0376438415332268,0.618500109873114,0.0400854328291322,0.0159390594912334,0.0398226845736303,0.485068602109882,0.133861249953954,0.00688010341448993,0
"CH6_2005Winter",0.886735314061831,0.0521787783841794,0.0514173697663227,0,0.00386490571302657,0.983125519408128,0.0776738022478627,0.181841371905158,0.00497070800593277,0.559544638858462,0.348123817540711,0.0446760265835677,0.0254344991780511,0.0955684397376825,0.837516526979257,0.99998717948718,0.101756133946523,0.462818376196413,0.0397046454250827,0.0128813741277509,0.149938251958837,0.126088339761897,0.0221286757694029,0.000746995377503852,0.000197800749974663,0.35515011027472,0.082186788808574,0.514794726072235,0.486382651287389,0.385847150071468,0.39489517500045,0.0740771970598794,0.026181494555555,0.58139638242772,0.00381818181818182,0.0901944989213412,0,0.055341017170712,0.0127506559144977,0.166161813131599,0.101088051321114,0,0.334437457743067,0.0810935913070708,0.158219388027909,0.0257748622570012,0.27794639998865,0.706938110577524,0.768790639869969,0.00145762711864407,0.0128813741277509,0.334504765614309,0.164142757415783,0.348364205585257,0.39585308830611,0.081190185016272,0.00254236305830509,0.161364326903752,0.0707166363227282,0.0508689983561023,0.0695538895066468,3.1002331002331e-05,0.408029168353413,0.058455245251487,0.717808981140156,0.516095188135759,0.00512244734599807,0.0746450900189723,0.354925713085735,0.23727225593011,0.000321540188206855,0.0514289543473712,0.301080853450388,0.103792818770883,0.336408366607009,0.0315066508607162,0.0533864777601421,0.205160288092617,0.36868788512451,0.160977721874185,0.804496463902101,0.0376438415332268,0.618500109873114,0.0400854328291322,0.0159390594912334,0.0398226845736303,0.485068602109882,0.133861249953954,0.00688010341448993,0
"CH6_2006",0.886735314061831,0.0521787783841794,0.0514173697663227,0,0.00386490571302657,0.983125519408128,0.0776738022478627,0.181841371905158,0.00497070800593277,0.559544638858462,0.348123817540711,0.0446760265835677,0.0254344991780511,0.0955684397376825,0.837516526979257,0.99998717948718,0.101756133946523,0.462818376196413,0.0397046454250827,0.0128813741277509,0.149938251958837,0.126088339761897,0.0221286757694029,0.000746995377503852,0.000197800749974663,0.35515011027472,0.082186788808574,0.514794726072235,0.486382651287389,0.385847150071468,0.39489517500045,0.0740771970598794,0.026181494555555,0.58139638242772,0.00381818181818182,0.0901944989213412,0,0.055341017170712,0.0127506559144977,0.166161813131599,0.101088051321114,0,0.334437457743067,0.0810935913070708,0.158219388027909,0.0257748622570012,0.27794639998865,0.706938110577524,0.768790639869969,0.00145762711864407,0.0128813741277509,0.334504765614309,0.164142757415783,0.348364205585257,0.39585308830611,0.081190185016272,0.00254236305830509,0.161364326903752,0.0707166363227282,0.0508689983561023,0.0695538895066468,3.1002331002331e-05,0.408029168353413,0.058455245251487,0.717808981140156,0.516095188135759,0.00512244734599807,0.0746450900189723,0.354925713085735,0.23727225593011,0.000321540188206855,0.0514289543473712,0.301080853450388,0.103792818770883,0.336408366607009,0.0315066508607162,0.0533864777601421,0.205160288092617,0.36868788512451,0.160977721874185,0.804496463902101,0.0376438415332268,0.618500109873114,0.0400854328291322,0.0159390594912334,0.0398226845736303,0.485068602109882,0.133861249953954,0.00688010341448993,0
"HV_2005Spring",0.880657011240713,0.0520740213682212,0.0539030633134754,0,0.00283184630539089,0.984785598459511,0.0850417544872224,0.177113429384511,0.0029266744500348,0.539070559841052,0.345153026585985,0.0471937751441313,0.0265279462615498,0.0982230453711386,0.847798033845436,0.999987179487179,0.100386192501195,0.463942656373235,0.0404757923763328,0.0124771873322598,0.154294566784053,0.131832489247608,0.018682538394673,0.000366255778120185,0.00022507347724739,0.364362544195776,0.0788787828948938,0.526535928165537,0.465308445804562,0.376431381994462,0.387435394629616,0.0805769986584283,0.02689420203967,0.580818609116122,0.00263636363636364,0.0857325847281079,0,0.0505097556485882,0.0143964379416357,0.174671707437735,0.0945444199313519,0,0.312295579577018,0.0792766885150022,0.162491717867888,0.0268864911586816,0.295101058548246,0.705855765520086,0.773003318266656,0.000677966101694915,0.0124771873322598,0.322105154515508,0.155301355890373,0.330955062208096,0.393406624060456,0.0859384029818812,0.00384573006167209,0.159021636064746,0.0716085028748011,0.0530558925230996,0.070115789938702,4.00932400932401e-05,0.400872444662791,0.0545346688165406,0.722665336409112,0.525686023916425,0.00741975374330447,0.066707921973993,0.352861667551314,0.233574647416732,0.000506051972718639,0.0499827355507471,0.29150529818876,0.10667235755956,0.325915504898451,0.0290986881582804,0.0523539115790866,0.195139575859083,0.366476766512507,0.162578340039283,0.800846153932042,0.040772901152338,0.615896591935771,0.0401613620665205,0.0167460524982264,0.0397504656628705,0.477640099389043,0.124232950749679,0.00896306866016704,0
"LACFCD15_2003",0.883717891252465,0.0525441012396766,0.0514666781414724,0,0.00299610470863234,0.984572159724334,0.0824494565861552,0.179375404068397,0.00351935835119328,0.547881757438273,0.347191813315782,0.0456450595112103,0.0263525026925911,0.0971721062613933,0.845618422681742,0.999987179487179,0.099591667891367,0.466423838321649,0.0403673381141816,0.0127321524422974,0.152335170205669,0.128948791141262,0.0189502163202483,0.000492758089368259,0.000197800749974663,0.362046486854099,0.0807035532063259,0.52136086230688,0.474032117753854,0.382014495921939,0.389741994065643,0.0788597490694027,0.0268452607819594,0.584613735273297,0.00254545454545455,0.0859705498716737,0,0.0515589725370338,0.0138672638305407,0.172505972656673,0.0975204611604268,0,0.320402624116856,0.0800925980910198,0.161485148537221,0.0266928657715412,0.288473505660438,0.709344942216731,0.774088856241878,0.000949152542372881,0.0127321524422974,0.326666354864328,0.159861073893741,0.338823760064094,0.394745446786898,0.0837555938425504,0.00293742478670015,0.160275167352912,0.0710662382251427,0.0527050053851822,0.0698124757215091,3.1002331002331e-05,0.40404114821285,0.0560960651428595,0.723086701595597,0.524567926529401,0.00573973129661535,0.067429900375878,0.354589383117497,0.235610272517451,0.000370922904256238,0.049582468623337,0.29524647301419,0.105247241373672,0.331626322355056,0.0299050059832177,0.0531939433233188,0.19800693041924,0.368288418355846,0.162767015334075,0.804617342777586,0.0399326902519453,0.618923799591694,0.0403951227979968,0.01601248606466,0.0400829918264455,0.481707285614937,0.127984042606592,0.00718644365303356,0
"LACFCD15_2004",0.883717891252465,0.0525441012396766,0.0514666781414724,0,0.00299610470863234,0.984572159724334,0.0824494565861552,0.179375404068397,0.00351935835119328,0.547881757438273,0.347191813315782,0.0456450595112103,0.0263525026925911,0.0971721062613933,0.845618422681742,0.999987179487179,0.099591667891367,0.466423838321649,0.0403673381141816,0.0127321524422974,0.152335170205669,0.128948791141262,0.0189502163202483,0.000492758089368259,0.000197800749974663,0.362046486854099,0.0807035532063259,0.52136086230688,0.474032117753854,0.382014495921939,0.389741994065643,0.0788597490694027,0.0268452607819594,0.584613735273297,0.00254545454545455,0.0859705498716737,0,0.0515589725370338,0.0138672638305407,0.172505972656673,0.0975204611604268,0,0.320402624116856,0.0800925980910198,0.161485148537221,0.0266928657715412,0.288473505660438,0.709344942216731,0.774088856241878,0.000949152542372881,0.0127321524422974,0.326666354864328,0.159861073893741,0.338823760064094,0.394745446786898,0.0837555938425504,0.00293742478670015,0.160275167352912,0.0710662382251427,0.0527050053851822,0.0698124757215091,3.1002331002331e-05,0.40404114821285,0.0560960651428595,0.723086701595597,0.524567926529401,0.00573973129661535,0.067429900375878,0.354589383117497,0.235610272517451,0.000370922904256238,0.049582468623337,0.29524647301419,0.105247241373672,0.331626322355056,0.0299050059832177,0.0531939433233188,0.19800693041924,0.368288418355846,0.162767015334075,0.804617342777586,0.0399326902519453,0.618923799591694,0.0403951227979968,0.01601248606466,0.0400829918264455,0.481707285614937,0.127984042606592,0.00718644365303356,0
"LACFCD15_2005",0.883717891252465,0.0525441012396766,0.0514666781414724,0,0.00299610470863234,0.984572159724334,0.0824494565861552,0.179375404068397,0.00351935835119328,0.547881757438273,0.347191813315782,0.0456450595112103,0.0263525026925911,0.0971721062613933,0.845618422681742,0.999987179487179,0.099591667891367,0.466423838321649,0.0403673381141816,0.0127321524422974,0.152335170205669,0.128948791141262,0.0189502163202483,0.000492758089368259,0.000197800749974663,0.362046486854099,0.0807035532063259,0.52136086230688,0.474032117753854,0.382014495921939,0.389741994065643,0.0788597490694027,0.0268452607819594,0.584613735273297,0.00254545454545455,0.0859705498716737,0,0.0515589725370338,0.0138672638305407,0.172505972656673,0.0975204611604268,0,0.320402624116856,0.0800925980910198,0.161485148537221,0.0266928657715412,0.288473505660438,0.709344942216731,0.774088856241878,0.000949152542372881,0.0127321524422974,0.326666354864328,0.159861073893741,0.338823760064094,0.394745446786898,0.0837555938425504,0.00293742478670015,0.160275167352912,0.0710662382251427,0.0527050053851822,0.0698124757215091,3.1002331002331e-05,0.40404114821285,0.0560960651428595,0.723086701595597,0.524567926529401,0.00573973129661535,0.067429900375878,0.354589383117497,0.235610272517451,0.000370922904256238,0.049582468623337,0.29524647301419,0.105247241373672,0.331626322355056,0.0299050059832177,0.0531939433233188,0.19800693041924,0.368288418355846,0.162767015334075,0.804617342777586,0.0399326902519453,0.618923799591694,0.0403951227979968,0.01601248606466,0.0400829918264455,0.481707285614937,0.127984042606592,0.00718644365303356,0
"LACFCD15_2006",0.883717891252465,0.0525441012396766,0.0514666781414724,0,0.00299610470863234,0.984572159724334,0.0824494565861552,0.179375404068397,0.00351935835119328,0.547881757438273,0.347191813315782,0.0456450595112103,0.0263525026925911,0.0971721062613933,0.845618422681742,0.999987179487179,0.099591667891367,0.466423838321649,0.0403673381141816,0.0127321524422974,0.152335170205669,0.128948791141262,0.0189502163202483,0.000492758089368259,0.000197800749974663,0.362046486854099,0.0807035532063259,0.52136086230688,0.474032117753854,0.382014495921939,0.389741994065643,0.0788597490694027,0.0268452607819594,0.584613735273297,0.00254545454545455,0.0859705498716737,0,0.0515589725370338,0.0138672638305407,0.172505972656673,0.0975204611604268,0,0.320402624116856,0.0800925980910198,0.161485148537221,0.0266928657715412,0.288473505660438,0.709344942216731,0.774088856241878,0.000949152542372881,0.0127321524422974,0.326666354864328,0.159861073893741,0.338823760064094,0.394745446786898,0.0837555938425504,0.00293742478670015,0.160275167352912,0.0710662382251427,0.0527050053851822,0.0698124757215091,3.1002331002331e-05,0.40404114821285,0.0560960651428595,0.723086701595597,0.524567926529401,0.00573973129661535,0.067429900375878,0.354589383117497,0.235610272517451,0.000370922904256238,0.049582468623337,0.29524647301419,0.105247241373672,0.331626322355056,0.0299050059832177,0.0531939433233188,0.19800693041924,0.368288418355846,0.162767015334075,0.804617342777586,0.0399326902519453,0.618923799591694,0.0403951227979968,0.01601248606466,0.0400829918264455,0.481707285614937,0.127984042606592,0.00718644365303356,0
"LACFCD15_2007",0.883717891252465,0.0525441012396766,0.0514666781414724,0,0.00299610470863234,0.984572159724334,0.0824494565861552,0.179375404068397,0.00351935835119328,0.547881757438273,0.347191813315782,0.0456450595112103,0.0263525026925911,0.0971721062613933,0.845618422681742,0.999987179487179,0.099591667891367,0.466423838321649,0.0403673381141816,0.0127321524422974,0.152335170205669,0.128948791141262,0.0189502163202483,0.000492758089368259,0.000197800749974663,0.362046486854099,0.0807035532063259,0.52136086230688,0.474032117753854,0.382014495921939,0.389741994065643,0.0788597490694027,0.0268452607819594,0.584613735273297,0.00254545454545455,0.0859705498716737,0,0.0515589725370338,0.0138672638305407,0.172505972656673,0.0975204611604268,0,0.320402624116856,0.0800925980910198,0.161485148537221,0.0266928657715412,0.288473505660438,0.709344942216731,0.774088856241878,0.000949152542372881,0.0127321524422974,0.326666354864328,0.159861073893741,0.338823760064094,0.394745446786898,0.0837555938425504,0.00293742478670015,0.160275167352912,0.0710662382251427,0.0527050053851822,0.0698124757215091,3.1002331002331e-05,0.40404114821285,0.0560960651428595,0.723086701595597,0.524567926529401,0.00573973129661535,0.067429900375878,0.354589383117497,0.235610272517451,0.000370922904256238,0.049582468623337,0.29524647301419,0.105247241373672,0.331626322355056,0.0299050059832177,0.0531939433233188,0.19800693041924,0.368288418355846,0.162767015334075,0.804617342777586,0.0399326902519453,0.618923799591694,0.0403951227979968,0.01601248606466,0.0400829918264455,0.481707285614937,0.127984042606592,0.00718644365303356,0
"LACFCD15_2008",0.883717891252465,0.0525441012396766,0.0514666781414724,0,0.00299610470863234,0.984572159724334,0.0824494565861552,0.179375404068397,0.00351935835119328,0.547881757438273,0.347191813315782,0.0456450595112103,0.0263525026925911,0.0971721062613933,0.845618422681742,0.999987179487179,0.099591667891367,0.466423838321649,0.0403673381141816,0.0127321524422974,0.152335170205669,0.128948791141262,0.0189502163202483,0.000492758089368259,0.000197800749974663,0.362046486854099,0.0807035532063259,0.52136086230688,0.474032117753854,0.382014495921939,0.389741994065643,0.0788597490694027,0.0268452607819594,0.584613735273297,0.00254545454545455,0.0859705498716737,0,0.0515589725370338,0.0138672638305407,0.172505972656673,0.0975204611604268,0,0.320402624116856,0.0800925980910198,0.161485148537221,0.0266928657715412,0.288473505660438,0.709344942216731,0.774088856241878,0.000949152542372881,0.0127321524422974,0.326666354864328,0.159861073893741,0.338823760064094,0.394745446786898,0.0837555938425504,0.00293742478670015,0.160275167352912,0.0710662382251427,0.0527050053851822,0.0698124757215091,3.1002331002331e-05,0.40404114821285,0.0560960651428595,0.723086701595597,0.524567926529401,0.00573973129661535,0.067429900375878,0.354589383117497,0.235610272517451,0.000370922904256238,0.049582468623337,0.29524647301419,0.105247241373672,0.331626322355056,0.0299050059832177,0.0531939433233188,0.19800693041924,0.368288418355846,0.162767015334075,0.804617342777586,0.0399326902519453,0.618923799591694,0.0403951227979968,0.01601248606466,0.0400829918264455,0.481707285614937,0.127984042606592,0.00718644365303356,0
"LACFCD16_2005",0.880802132883992,0.0518597761440276,0.0532018079733844,0,0.00397036710662355,0.985657139961488,0.0855496132460023,0.178108551285455,0.0046844556518838,0.540190039256258,0.340284066364188,0.0478066954588939,0.0266607902046369,0.0976045811529691,0.846684245202245,0.99998717948718,0.10520140138958,0.464510844117694,0.0405603613813882,0.0121511003757381,0.153162093362118,0.131495523192293,0.0178484391114949,0.000662249614791988,0.000197800749974663,0.361182144713166,0.0798246904140511,0.519429989005213,0.470505628503955,0.380322148339392,0.394727676555501,0.0808452941065321,0.0273230398194289,0.579774474326814,0.00209090909090909,0.0914182926090259,0,0.0546724809115346,0.0148553688412445,0.174161908467362,0.0976140093691801,0,0.321085266824185,0.0775233664501842,0.16190376367028,0.027001153283587,0.293114822971001,0.711238574163175,0.774862255350207,0.00128813559322034,0.0121511003757381,0.327815179715069,0.15643542579983,0.332277048180856,0.399740425483793,0.0848107045933133,0.00372754824349027,0.15667782180973,0.0714237947310657,0.0533215804092739,0.0697604756141172,3.1002331002331e-05,0.4031684029418,0.0556709989565553,0.724333197950666,0.52543215405747,0.00697429919784992,0.07520254246036,0.351470827514416,0.236513305295331,0.000469688336355003,0.0515938068670505,0.296222813171935,0.1111413765288,0.323464419359083,0.0302042954470859,0.0527498358464184,0.202508077438564,0.367866274940704,0.163850052114975,0.800975711625638,0.0410595912492713,0.613014694908701,0.0405601067264295,0.0163271713793453,0.0401492103227795,0.480501189514835,0.126567505583202,0.00915505633351064,0
"LACFCD16_2006",0.880802132883992,0.0518597761440276,0.0532018079733844,0,0.00397036710662355,0.985657139961488,0.0855496132460023,0.178108551285455,0.0046844556518838,0.540190039256258,0.340284066364188,0.0478066954588939,0.0266607902046369,0.0976045811529691,0.846684245202245,0.99998717948718,0.10520140138958,0.464510844117694,0.0405603613813882,0.0121511003757381,0.153162093362118,0.131495523192293,0.0178484391114949,0.000662249614791988,0.000197800749974663,0.361182144713166,0.0798246904140511,0.519429989005213,0.470505628503955,0.380322148339392,0.394727676555501,0.0808452941065321,0.0273230398194289,0.579774474326814,0.00209090909090909,0.0914182926090259,0,0.0546724809115346,0.0148553688412445,0.174161908467362,0.0976140093691801,0,0.321085266824185,0.0775233664501842,0.16190376367028,0.027001153283587,0.293114822971001,0.711238574163175,0.774862255350207,0.00128813559322034,0.0121511003757381,0.327815179715069,0.15643542579983,0.332277048180856,0.399740425483793,0.0848107045933133,0.00372754824349027,0.15667782180973,0.0714237947310657,0.0533215804092739,0.0697604756141172,3.1002331002331e-05,0.4031684029418,0.0556709989565553,0.724333197950666,0.52543215405747,0.00697429919784992,0.07520254246036,0.351470827514416,0.236513305295331,0.000469688336355003,0.0515938068670505,0.296222813171935,0.1111413765288,0.323464419359083,0.0302042954470859,0.0527498358464184,0.202508077438564,0.367866274940704,0.163850052114975,0.800975711625638,0.0410595912492713,0.613014694908701,0.0405601067264295,0.0163271713793453,0.0401492103227795,0.480501189514835,0.126567505583202,0.00915505633351064,0
